,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2018-04-07 18:02,San Diego Growlers,90,O,0,1,Offense,OpponentPull,,,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,0,Endzone A,0.804,0.560,Field,0.911,0.775,yds,77.7,11.5,-76.8,Los Angeles Aviators,AUDL 2018
1,2018-04-07 18:02,San Diego Growlers,90,O,0,1,Offense,Catch,Mark Elbogen,Timothy Beatty,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,9,Field,0.905,0.764,Field,0.820,0.458,yds,17.7,16.3,6.8,Los Angeles Aviators,AUDL 2018
2,2018-04-07 18:02,San Diego Growlers,90,O,0,1,Offense,Drop,Timothy Beatty,Brent George,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,19,Field,0.820,0.458,Field,0.608,0.348,yds,17.9,5.9,16.9,Los Angeles Aviators,AUDL 2018
3,2018-04-07 18:02,San Diego Growlers,90,O,0,1,Defense,Goal,,,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,88,Endzone B,0.374,0.137,Endzone B,0.407,0.685,yds,29.2,29.2,-0.7,Los Angeles Aviators,AUDL 2018
4,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Offense,OpponentPull,,,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,99,Endzone B,0.631,0.695,Field,0.240,0.700,yds,73.4,0.3,-73.4,Los Angeles Aviators,AUDL 2018
5,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Offense,Catch,Tyler Bacon,Tom Doi,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,108,Field,0.235,0.673,Field,0.326,0.231,yds,24.7,23.6,7.3,Los Angeles Aviators,AUDL 2018
6,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Offense,Catch,Tom Doi,Eli Friedman,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,111,Field,0.326,0.231,Field,0.393,0.417,yds,11.3,9.9,5.3,Los Angeles Aviators,AUDL 2018
7,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Offense,Throwaway,Eli Friedman,,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,114,Field,0.393,0.417,Field,0.473,0.569,yds,10.3,8.1,6.4,Los Angeles Aviators,AUDL 2018
8,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Defense,Throwaway,,,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,150,Field,0.175,0.133,Field,0.173,0.121,yds,0.7,0.6,-0.2,Los Angeles Aviators,AUDL 2018
9,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Offense,Catch,Timothy Beatty,Tyler Bacon,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,157,Field,0.228,0.207,Field,0.191,0.496,yds,15.7,15.4,-2.9,Los Angeles Aviators,AUDL 2018
10,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Offense,Catch,Tyler Bacon,Jesse Cohen,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,165,Field,0.191,0.496,Field,0.238,0.780,yds,15.6,15.1,3.7,Los Angeles Aviators,AUDL 2018
11,2018-04-07 18:02,San Diego Growlers,73,O,1,1,Offense,Goal,Jesse Cohen,Tom Doi,,,Jesse Cohen,Brent George,Timothy Beatty,Tyler Bacon,Eli Friedman,Eric Lissner,Tom Doi,,,,,,,,,,,,,,,,,,,,,,170,Field,0.238,0.780,Endzone B,0.425,0.468,yds,71.4,16.6,69.5,Los Angeles Aviators,AUDL 2018
